CID,Name,SMILES,M01_ET+LGBM,M02_ET+LGBM+PLS,M03_RF+LGBM,M04_RF+ET+LGBM,M05_LGBM_Solo,M06_RF+LGBM+PLS,M07_LGBM+PLS,M08_RF+LGBM+SVM,M09_ET+LGBM+SVM,M10_RF+ET,CONSENSUS_MEAN,UNCERTAINTY_STD
108173,Tocainide Hydrochloride,CC1=C(C(=CC=C1)C)NC(=O)C(C)N.Cl,5.80106547156479,5.740214790087782,6.142936125163718,6.128864418771434,5.391338245195351,6.069872803658248,5.511442462107616,5.834804463372447,5.492935724010524,6.423820441730279,5.853729494566219,0.3175242965531467
456199,Pretomanid,C1[C@@H](COC2=NC(=CN21)[N+](=O)[O-])OCC3=CC=C(C=C3)OC(F)(F)F,5.907793888256384,5.823212673594579,5.927725434845311,5.927940326392694,5.788457080538624,5.857782602240828,5.8016910774206485,5.797971923810782,5.741658916581388,5.953281952953062,5.8527515876634295,0.06884158949171144
123608,Aminolevulinic Acid Hydrochloride,C(CC(=O)O)C(=O)CN.Cl,5.80627600595451,5.815177735936863,6.005565665625713,6.004508266195257,5.5774219767354145,5.994331376584758,5.731835717476517,5.801154907015669,5.601396468145794,6.167623236779708,5.85052913564502,0.18037800889468789
636398,Hydrocortisone Probutate,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)COC(=O)CC,5.744760881567732,5.777829791040004,5.798073684795302,5.851736607617917,6.0424315678185945,5.802940729930714,6.096033730801818,5.783796951568136,5.800672846134245,5.797734073129031,5.84960108644035,0.11327241346987055
54767916,Ombitasvir,CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)NC2=CC=C(C=C2)[C@@H]3CC[C@H](N3C4=CC=C(C=C4)C(C)(C)C)C5=CC=C(C=C5)NC(=O)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,5.883623610062224,5.657753807826434,5.91040599203987,5.9343519507227835,5.957851797381983,5.724267916794758,5.761656910849874,5.87487059441159,5.871185346588542,5.917289979822183,5.849325790650023,0.09470433493172828
21945,Methenamine Hippurate,C1N2CN3CN1CN(C2)C3.C1=CC=C(C=C1)C(=O)NCC(=O)O,5.905304058834517,5.927635509229149,5.931097020353212,5.931977813992705,5.7884032159663015,5.943580191346754,5.923961242730561,5.64180604239477,5.525703369259154,5.960365518798359,5.847983398290549,0.14179474283778976
5744,Hydrocortisone Acetate,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,5.778281336298972,5.759941594899335,5.82186562845188,5.875930999158231,6.0872682306191335,5.7876544111526576,6.076910070564344,5.736165204795486,5.7341777185993905,5.813031771624819,5.847122696616425,0.12411544267138734
76963258,Benzquinamide Hydrochloride,CCN(CC)C(=O)[C@@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@H]1OC(=O)C)OC)OC.Cl,5.73687204078106,5.655057385931067,5.872837786176527,5.931183132529428,6.031879524384962,5.7810281564970465,5.954703428832543,5.811184007316114,5.762324618459751,5.928950853383742,5.846602093429224,0.11046462845338387
101584,"3-carbamoyl-N,N-diethyl-1,3,4,6,7,11b-hexahydro-9,11-dimethoxy-2H-benzo[a]quinolizin-2-yl acetate hydrochloride",CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC.Cl,5.73687204078106,5.655057385931067,5.872837786176527,5.931183132529428,6.031879524384962,5.7810281564970465,5.954703428832543,5.811184007316114,5.762324618459751,5.928950853383742,5.846602093429224,0.11046462845338387
2789,Clobazam,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,5.851152625124148,5.823808665739697,5.749010776564175,5.796545663961346,6.184740219919152,5.7208816324990766,6.153343771030245,5.721121018361816,5.827249233773304,5.637298587539115,5.846515219451207,0.17225892083927383
5578,Trimethoprim,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,5.8713481666838785,5.918858257151161,5.822217608764392,5.827563554922714,5.826192371085558,5.8586168079121785,5.97473150243494,5.745870562420649,5.75859061431054,5.792462812933389,5.83964522586194,0.06641414712671201
3261,Estazolam,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,5.741740835623181,5.8400732076952035,5.7606765030892015,5.803399942844252,5.964457902587579,5.821478156596853,6.112042292408539,5.777085991678008,5.816350870191396,5.74626235888052,5.8383568061594735,0.10972861314821888
77997,Rizatriptan Benzoate,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.C1=CC=C(C=C1)C(=O)O,5.859803902510292,6.0283754768827,5.741970277702332,5.725591410478191,5.665503018605933,5.8828091461556475,5.991285389645963,5.832895403541483,5.9281579827369555,5.684092810677387,5.834048481893688,0.12063204653074765
6883,Isosorbide Dinitrate,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-],5.627642614221153,5.7070317190113675,5.916243950776294,5.980466729996989,5.885775212679472,5.9359780927836345,6.009766120404841,5.6789824874222745,5.475262175031197,6.081980460071191,5.829912956239841,0.18572704277924393
1548887,Sulindac,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,5.833232378818379,5.939843507906357,5.895790552682656,5.876630972729959,5.523130322071792,5.9753675977939995,5.80851454689828,5.782690300516782,5.685949413734609,5.974726627053323,5.829587622020614,0.1335193343482602
71414,Diflorasone Diacetate,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,5.844417560281178,5.491947768676582,5.915692920451558,5.973339397611533,6.17573145694964,5.619401917907186,5.771937729108556,5.79684257660718,5.7682729790340606,5.921869091744928,5.82794533983724,0.17970448243009837
121892,Retigabine,CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,5.734019020213399,5.771409491854075,5.876720943893578,5.912968636363459,5.839907308416269,5.882353240371473,5.947354363713416,5.728514530785394,5.622718035334413,5.960586090443403,5.827655166138888,0.10420449052713919
6869,Penicillin V,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,5.5677516350308975,5.76769092726559,5.851610852095639,5.913799431843331,5.805665570364715,5.965450587199671,6.076892584500412,5.717058208184089,5.551239068053689,6.017532944606538,5.823469180914457,0.1688924416162369
5391,Temazepam,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,5.748500069369128,5.952027533445503,5.7053256134764085,5.744410753975192,5.972290403192874,5.853464015969938,6.239996150248712,5.649568769598665,5.699831616024744,5.648590451542326,5.821400537684349,0.17747261626742733
9571107,Gemifloxacin,CO/N=C/1\CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,5.68998189001984,5.882054893275754,5.741088405882323,5.771401632641147,5.787709048062329,5.874956294090022,6.077577818583746,5.795456505559101,5.81538751742861,5.764567739743347,5.820018174528622,0.10171036449192232
57334219,Ribociclib Succinate,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5.C(CC(=O)O)C(=O)O,5.921474706878642,5.841210067683871,5.799730186137292,5.778605624780408,5.694961223283882,5.7491284516343875,5.739250990241435,5.9133610003442545,6.01416229300878,5.742192775068262,5.8194077319061215,0.09618469017303957
123607,Almotriptan Malate,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3.C(C(C(=O)O)O)C(=O)O,5.9107400617275925,5.899943234500826,5.793533996548069,5.775072606110642,5.7033300526122455,5.795832879718096,5.8232609857254465,5.817950444625481,5.886820332321708,5.736899709045682,5.81433843029358,0.06527207832555504
358641,Sulfamethoxazole; Trimethoprim,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,5.728133114401782,5.645494683773748,5.950386626486731,5.967239984135216,5.630981276011856,5.86144817264214,5.651994395409277,5.872737947231095,5.721288917087198,6.113093411935029,5.814279852911407,0.15535299927049223
54670067,Ascorbic Acid,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,6.157440513303338,5.908598612533937,6.040700142873284,5.992129766240855,5.719745941168885,5.866976872669345,5.608917112841357,5.497190184421533,5.332803615244838,6.008754444565229,5.813325720586259,0.25171729905181645
60164,Adapalene,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5,5.678000131201199,5.777908566790227,5.750333375311814,5.80317364712302,5.953132980538228,5.8054494177258915,6.093296513970013,5.746776977384691,5.754715907882718,5.766670530913814,5.812945804884162,0.11474726578222891
5483,Tiopronin,CC(C(=O)NCC(=O)O)S,5.739980563801697,5.817991917996301,5.954399850031717,5.955749924067307,5.517687792482602,5.994689511742422,5.753925247869802,5.732078476893547,5.518927260096781,6.1269295885312305,5.8112360133513405,0.18999635785086308
5282452,Pitavastatin,C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](C[C@H](CC(=O)O)O)O)C4=CC=C(C=C4)F,5.890404597560341,5.757329711822618,5.90958882563402,5.9021757462264555,5.7058092583447415,5.80377617140214,5.680835117886901,5.784670822579576,5.723122745364957,5.942893481900154,5.8100606478721915,0.09004512188958103
216326,Lenalidomide,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,5.8642762511151005,5.736149149233509,5.8262171708940915,5.848277520858796,5.9532518670906125,5.721238089795037,5.866798540874725,5.7302924878042045,5.745447955776919,5.787659020421708,5.80796080538647,0.07261657065590917
54911,Nefazodone Hydrochloride,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl.Cl,5.840874887923179,5.7747667922309995,5.699323182346385,5.735116436448643,6.09461902696781,5.646851026455518,6.039414641876924,5.7617078860036095,5.913902251333653,5.570836762650359,5.807741289423708,0.15829846561151842
443980,Flumethasone Pivalate,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,5.8049764781265685,5.528856274821248,5.865677841275091,5.921541776841444,6.1229754154450315,5.629670631141344,5.8126542139126105,5.7619940577426,5.744140421198047,5.866927431759083,5.805941454226306,0.15323381674015357
11954258,Thiethylperazine Malate,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C.C(C(C(=O)O)O)C(=O)O.C(C(C(=O)O)O)C(=O)O,6.026356578137903,5.653992012473672,5.944210274367333,5.930930055287569,5.85557966361445,5.6624908824927696,5.543903790275555,5.773285992569169,5.754476727813393,5.905064442635615,5.805029041966742,0.14548184474968912
3825,Ketoprofen,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,5.789128146098725,5.805682935546817,5.703483616907601,5.7501844435964085,6.101776827156754,5.708007825510643,6.129900463820981,5.677616038479578,5.773314081175174,5.6064697648530855,5.804556414314577,0.16530273425960337
92042922,Valbenazine tosylate,CC1=CC=C(C=C1)S(=O)(=O)O.CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)C[C@@H]1CN2CCC3=CC(=C(C=C3[C@H]2C[C@H]1OC(=O)[C@H](C(C)C)N)OC)OC,5.599026898145176,5.805350189009141,5.737192150875873,5.778938213052018,5.74091671427485,5.872178507658654,6.041680355698318,5.811983831710021,5.794575183191236,5.8156614106059585,5.799750345422124,0.10598815985332911
64936,Trimethoprim sulfate,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N.OS(=O)(=O)O,5.835751962875744,5.859916328104669,5.805899815984774,5.8108557712965005,5.774428230791644,5.8225714972150655,5.90242545052751,5.697033426665624,5.685532882761566,5.791735981164327,5.798615134738743,0.06358391089524801
24795069,Valbenazine,CC(C)C[C@@H]1CN2CCC3=CC(=C(C=C3[C@H]2C[C@H]1OC(=O)[C@H](C(C)C)N)OC)OC,5.609204129020402,5.809324926531412,5.734378601190638,5.775698197536263,5.754932551476074,5.865698690075749,6.04697772467373,5.796484713198553,5.7825100147348065,5.803418551935304,5.797862810037293,0.10441092903300046
173769,Trimethoprim Hydrochloride,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N.Cl,5.8713481666838785,5.787183635210356,5.822217608764392,5.827563554922714,5.826192371085558,5.7563351546576955,5.823511716129967,5.71980232438625,5.7232637257782,5.792462812933389,5.794988107055239,0.04666839728044566
311,Citric Acid,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,5.769426027441742,5.761417636260642,5.9892514287035885,5.988216344513824,5.527122370424652,5.963085203242341,5.667779295802647,5.682040115655657,5.432699302354274,6.1674386167188855,5.794847634111825,0.21812293922815762
78357761,Niraparib tosylate,CC1=CC=C(C=C1)S(=O)(=O)O.C1C[C@H](CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,5.923835566037846,6.028763047528914,5.672830710618012,5.648916908128832,5.738625691367926,5.776546647652349,5.985066152657371,5.730489923960676,5.8924410078252185,5.522616490591477,5.792013214636862,0.15326870815135923
134693265,Niraparib TsOH,CC1=CC=C(C=C1)S(=O)(=O)O.C1CC(CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,5.923835566037846,6.028763047528914,5.672830710618012,5.648916908128832,5.738625691367926,5.776546647652349,5.985066152657371,5.730489923960676,5.8924410078252185,5.522616490591477,5.792013214636862,0.15326870815135923
132989684,(R)-2-(4-(piperidin-3-yl)phenyl)-2H-indazole-7-carboxamide 4-methylbenzenesulfonate,CC1=CC=C(C=C1)S(=O)(=O)O.C1C[C@@H](CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,5.923835566037846,6.028763047528914,5.672830710618012,5.648916908128832,5.738625691367926,5.776546647652349,5.985066152657371,5.730489923960676,5.8924410078252185,5.522616490591477,5.792013214636862,0.15326870815135923
10275777,Betrixaban,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl,5.682047803114882,5.824018682169619,5.745532299435909,5.78806941339559,5.875480158983898,5.836522212293694,6.084239633003885,5.668465954879922,5.6458229555928305,5.765809311323118,5.791600842419334,0.12122594328988782
9869929,Avanafil,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCC[C@H]4CO)Cl,5.807745366753854,5.508536619806373,5.849689214177564,5.894127561053381,6.039448531698618,5.599961891745753,5.724136079963764,5.817429636023697,5.825792264599403,5.848746649523369,5.791561381534577,0.14215458242846166
5311412,Rimexolone,CCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C)C,5.567637153745591,5.757226297877682,5.7336503915409605,5.788830362449628,5.805512441213353,5.850062527479006,6.06486978560952,5.76806569214212,5.731731502561372,5.819727465745719,5.788731362036495,0.11740591931544023
5282492,Betamethasone Benzoate,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)OC(=O)C5=CC=CC=C5)C)O)F)C,5.823504207061445,5.67875066618787,5.711693807853891,5.757845010445,6.147757941260193,5.5932519937213865,5.985582978333438,5.730945850719559,5.858883327941931,5.594999329047562,5.7883215112572275,0.16487794485988128
3736,Iopromide,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,5.630421609644962,5.583454489614797,5.88186189436233,5.943956973460908,5.889492372298594,5.806790182941036,5.86796337145117,5.694020542133056,5.529824531897535,6.022260657503463,5.785004662530786,0.15720222870967598
118513932,Risdiplam,CC1=CC(=NN2C1=NC(=C2)C)C3=CC(=O)N4C=C(C=CC4=N3)N5CCNC6(C5)CC6,5.868442062744999,5.8914534431258065,5.688921952790581,5.672589067257156,5.706103031114678,5.721401106291637,5.856148375438651,5.825038958223796,5.976338044703668,5.585201494925662,5.7791637536616625,0.11544953663629062
11001318,Tafamidis,C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl,5.8861843852640945,5.880166368902634,5.784144034012007,5.764895683556056,5.662341940696095,5.78904082575123,5.793412982641837,5.709625339252933,5.7328934595739165,5.74017591371443,5.774288093336524,0.06640039169786276
171548,Biotin,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,5.795590748520751,5.815711672326042,5.813086898787079,5.797092842644518,5.531084414412206,5.827873149878505,5.708007829105179,5.811282943406816,5.786640327585634,5.856490541812908,5.774286136847964,0.08881780237260933
135565923,Repotrectinib,C[C@H]1CNC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H](C4=C(O1)C=CC(=C4)F)C,5.874213354186454,6.089508870801731,5.628093965222753,5.608428483613317,5.7176629590113,5.815817132918839,6.086721466369425,5.645378318268444,5.794319416073979,5.478448875318516,5.773859284178474,0.1911321525092396
62920,Diltiazem Hydrochloride,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC.Cl,5.712944531312982,5.586719805785003,5.8033121773381176,5.858246903247927,5.999874300044223,5.681127228771844,5.875208676367978,5.710923556033064,5.677481348647947,5.829886212035597,5.773572473958469,0.11535253002429022
5281004,Budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
163285063,"(1S,2R,4R,8S,9S,11R,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1O[C@@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
117072410,"(1S,2S,4R,11S,12S)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=CC5([C@H]4[C@H](CC3(C2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
46780910,"(1S,9S,11S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1OC2CC3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C4[C@H](C[C@@]3(C2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
5702148,Pharmakon1600-01500813,CCCC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C4[C@H](CC3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
63006,(22S)-Budesonide,CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
2462,"6b-Glycoloyl-5-hydroxy-4a,6a-dimethyl-8-propyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-2H-naphtho[2',1':4,5]indeno[1,2-d][1,3]dioxol-2-one",CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
40000,Dexbudesonide,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
129009998,"(1S,2S,4R,6R,8R,9S,11R,12R,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@@H]4[C@@H](C[C@@]3([C@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
133112890,"(1R,2R,4R,8R,9R,11R,12R,13S)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1O[C@@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@]5([C@@H]4[C@@H](C[C@]3([C@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
18647121,"(1S,2S,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1OC2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
24867460,"(1S,2S,4R,8S,9S,11S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
122361610,"(1S,9S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1OC2CC3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C4C(C[C@@]3(C2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
3033890,"(1S,2S,4S,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CCCC1O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
16759566,CID 16759566,CCCC1OC2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4C(C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,5.851916945520176,5.871737510229784,5.707364874969043,5.697498511798436,5.724891182575813,5.733042429665702,5.863417176618558,5.7499072906269495,5.851793286145434,5.62327208529078,5.7674841293440675,0.0818092974323599
14677,Methdilazine,CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,5.714026846726642,5.859334625285512,5.640538279790879,5.685764371813651,6.001321995537473,5.7440278171340635,6.188335005281364,5.6000326280897585,5.681642783463329,5.55602320312166,5.767104755624433,0.18616025198583425
5388961,Enalapril maleate,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,5.80668148070459,5.465163289352537,5.915724137263046,5.944769543483335,5.875591061832736,5.631796145527744,5.552683319158158,5.7896404614222865,5.70596733629249,5.9801856568059435,5.766820243184286,0.164951513402206
57469,Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,5.891271661082301,5.952265639678673,5.675303227613779,5.66410388069053,5.792312912461625,5.738941098530035,5.968630430612466,5.655352705128943,5.779789512890559,5.538777026575614,5.765674809526454,0.13249243105152056
60464,Sparfloxacin,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,5.650102668057908,5.882024323468224,5.785002658474589,5.7757101807569,5.3698847788326605,5.952863137867832,5.803007132128797,5.803716158120441,5.7177434427111375,5.91212681856635,5.765218129898484,0.15672970050062454
9642,Fluocinonide,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,5.855593876360728,5.402440296050858,5.859544347342765,5.913515750660308,6.1906807981632,5.491100139222244,5.669617564908043,5.713917322877755,5.715784697151445,5.819467444886724,5.763166223762407,0.2106988601984986
5486971,Pregabalin,CC(C)C[C@@H](CC(=O)O)CN,5.770809987030676,5.763218164043777,5.905804333156331,5.900749632611705,5.537221873172479,5.8873609120245085,5.676080293668851,5.661261760757324,5.485193705715568,6.025422723293519,5.761312338547473,0.16425277070573566
